,0,1,2,3,4,5,6
0,81.05,0.0,2.82,2.82,0.4,7.66,5.24
1,5.42,18.72,20.2,7.39,12.32,35.96,0.0
2,10.06,15.64,22.91,14.53,6.7,29.61,0.56
3,22.4,9.29,7.65,27.32,0.0,24.59,8.74
4,15.25,16.95,18.64,5.65,13.56,29.94,0.0
5,0.0,15.87,23.08,4.33,8.17,48.56,0.0
6,18.9,8.66,1.57,26.77,0.0,33.07,11.02
