,0,1,2,3,4,5,6
0,36.69,13.71,5.65,2.42,16.94,20.16,4.44
1,29.06,13.79,3.45,1.48,23.15,22.17,6.9
2,23.46,12.29,2.79,3.91,20.11,33.52,3.91
3,21.31,6.56,6.56,20.77,10.38,20.22,14.21
4,29.38,10.73,2.82,3.95,22.6,25.99,4.52
5,11.06,15.87,5.29,1.44,17.31,43.75,5.29
6,16.54,7.09,6.3,21.26,4.72,24.41,19.69
