,0,1,2,3,4,5,6
0,97.18,0.0,0.0,0.4,0.0,0.0,2.42
1,0.0,37.44,4.93,0.0,13.79,43.84,0.0
2,0.56,29.61,25.14,0.0,11.17,33.52,0.0
3,1.64,4.37,2.19,78.69,0.0,1.64,11.48
4,1.13,35.03,5.65,0.0,19.21,38.98,0.0
5,0.0,24.04,4.81,0.0,0.96,70.19,0.0
6,4.72,1.57,0.0,59.84,0.0,5.51,28.35
