,0,1,2,3,4,5,6
0,37.5,1.21,15.32,32.26,1.21,11.69,0.81
1,0.99,15.27,24.63,9.36,11.33,28.57,9.85
2,0.0,10.06,26.82,19.55,8.94,32.4,2.23
3,6.01,0.55,15.3,32.24,0.0,19.13,26.78
4,0.0,11.86,24.86,14.12,12.99,28.25,7.91
5,0.0,8.17,24.04,11.06,3.85,42.31,10.58
6,0.79,0.0,15.75,24.41,0.0,25.2,33.86
