,0,1,2,3,4,5,6
0,64.52,9.68,4.84,4.7,9.54,5.91,0.81
1,23.48,31.03,6.73,13.79,13.46,6.57,4.93
2,27.19,14.53,18.99,14.71,10.24,11.36,2.98
3,7.1,7.29,7.83,37.16,1.09,27.87,11.66
4,31.26,18.83,11.86,8.66,20.72,6.03,2.64
5,11.06,7.69,5.61,18.75,2.08,50.8,4.01
6,2.53,2.11,0.21,13.08,0.0,4.85,77.22
